M_vir,n_star,n_particles,sim,satellite,is_host_1
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,True,True
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,True,True
713349000.0,0,97.0,h148,False,False
713349000.0,0,97.0,h148,True,False
2786190.0,0,97.0,h148,False,False
5603840000.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,True,True
713349000.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
365235000000.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
713349000.0,0,97.0,h148,False,False
713349000.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
713349000.0,0,97.0,h148,True,False
2786190.0,0,97.0,h148,False,False
2786190.0,0,97.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,True,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
120424000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,True,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
5647960000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
88249400.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,True,False
705995000.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
3648000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
5647960000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
5442050000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
4538540.0,0,96.0,h148,False,False
5647960000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
1014870000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
705995000.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
5647960000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,True,True
2757460.0,0,96.0,h148,False,False
2757460.0,0,96.0,h148,False,False
705995000.0,0,96.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
23211200.0,0,95.0,h148,False,False
627858000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
31226000.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
3619280.0,0,95.0,h148,False,False
90838000000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
1728220000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
321463000000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
24121500000.0,0,95.0,h148,True,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,True,True
5589130000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,True,False
2728740.0,0,95.0,h148,True,True
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
357704000000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
698641000.0,0,95.0,h148,True,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
5074340000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,True,True
2728740.0,0,95.0,h148,False,False
20539600.0,0,95.0,h148,False,False
357704000000.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
2728740.0,0,95.0,h148,False,False
17839200.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
691287000.0,0,94.0,h148,False,False
353939000000.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
58804100.0,0,94.0,h148,True,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
353939000000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
536850000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
3590560.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,True,False
2700010.0,0,94.0,h148,False,False
25854100.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,True,False
691287000.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,True,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
353939000000.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,True,True
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
691287000.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2700010.0,0,94.0,h148,False,False
2671290.0,0,93.0,h148,True,True
400799000.0,0,93.0,h148,True,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
4905200000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,True,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
350174000000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
350174000000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
14248300.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
350174000000.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
17810500.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
889848000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
5471460000.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
38829700000.0,0,93.0,h148,False,False
1919420000.0,0,93.0,h148,True,False
350174000000.0,0,93.0,h148,False,False
350174000000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
5214070000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
683933000.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,True,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,True,True
683933000.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
2671290.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,False,False
683933000.0,0,93.0,h148,True,False
2671290.0,0,93.0,h148,False,False
676579000.0,0,92.0,h148,True,False
23125000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
12438500.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
84572300.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
346408000000.0,0,92.0,h148,False,False
346408000000.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
6648120000.0,0,92.0,h148,False,False
7985810.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
17781800.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
8707270000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
9766890.0,0,92.0,h148,True,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,True
2117990000.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,False,False
676579000.0,0,92.0,h148,True,False
2642570.0,0,92.0,h148,False,False
2642570.0,0,92.0,h148,True,True
2642570.0,0,92.0,h148,True,False
342643000000.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,True,True
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,True,False
2613840.0,0,91.0,h148,True,True
2613840.0,0,91.0,h148,True,True
2613840.0,0,91.0,h148,False,False
31111200.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
32001700.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
669225000.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,True,True
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,True,True
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,False,False
669225000.0,0,91.0,h148,False,False
2613840.0,0,91.0,h148,True,False
